event_date,usd_price,last_fify_transactions_moving_avg
2021-07-10,48316.05,53677.645623529424
2021-07-10,112737.45,55888.18385882354
2021-07-10,60126.64,57067.13758431374
2021-07-10,64421.4,58330.302290196094
2021-07-10,45094.98,58305.753466666676
2021-07-10,39662.1086,59083.44187058824
2021-07-10,41873.91,59157.56951764707
2021-07-10,44021.29,59259.279027451
2021-07-11,94954.0944,61121.124015686284
2021-07-11,48120.768,61301.14064313727
2021-07-11,41578.032,62116.39617254904
2021-07-11,42190.0944,62178.05027843139
2021-07-11,59074.5744,63336.37526666668
2021-07-11,59074.5744,63727.02280392157
2021-07-11,39847.3728,63740.666388235295
2021-07-11,41050.392,63694.90642745098
2021-07-11,40100.64,63194.815054901956
2021-07-11,48542.88,62901.753878431366
2021-07-11,56457.48,63033.60544705881
2021-07-11,46432.32,62657.6646627451
2021-07-11,48542.88,61534.68191764705
2021-07-11,39889.584,59827.06591764705
2021-07-11,39678.528,58953.532349019595
2021-07-11,71759.04,58101.110878431355
2021-07-11,46432.32,55276.90146666664
2021-07-11,55929.84,55587.21430980389
2021-07-11,44321.76,53863.59344705879
2021-07-11,44849.4,53277.76691764703
2021-07-11,80180.1744,53838.66776862741
2021-07-11,46432.32,53877.68776862742
2021-07-11,147739.2,55446.66031764702
2021-07-11,41873.5104,55022.827188235264
2021-07-11,45904.68,55922.918952941145
2021-07-11,39678.528,56700.929305882324
2021-07-11,75980.16,57412.205850980376
2021-07-11,67516.8144,57683.42770196076
2021-07-11,92864.64,56683.23515294117
2021-07-11,39889.584,56673.379588235286
2021-07-11,48542.88,57625.20076470587
2021-07-11,41092.6032,57617.038956862736
2021-07-11,77246.496,58247.46083921569
2021-07-12,42807.5855,58244.715456862745
2021-07-12,40451.9905,56305.245427450966
2021-07-12,47111.9,56367.95089803921
2021-07-12,57605.005,56529.45558039215
2021-07-12,64243.5,56989.127737254894
2021-07-12,89726.755,57114.78285490195
2021-07-12,68526.4,57490.01148235292
2021-07-12,50324.075,57613.595501960765
2021-07-12,152042.95,58784.71479215685
2021-07-12,149880.0855,60249.84784117645
2021-07-12,52465.525,60331.210096078416
2021-07-12,40537.6485,58915.52771372548
2021-07-12,40687.55,58534.36908627449
2021-07-12,127823.1505,59777.54066470587
2021-07-12,49231.9355,59858.65743921568
2021-07-12,83516.55,60718.54844705881
2021-07-12,43899.725,60758.270309803906
2021-07-12,53536.25,60944.83815294117
2021-07-12,38546.1,59838.79904705882
2021-07-12,171316,62254.391831372544
2021-07-12,79233.65,62992.737282352944
2021-07-12,53514.8355,63214.791029411754
2021-07-12,128487,64575.81898235293
2021-07-12,40259.26,64206.891249019594
2021-07-12,46576.5375,64338.83565490195
2021-07-12,301944.45,69454.40541960784
2021-07-12,42700.513,69505.38332156862
2021-07-12,41308.5705,69363.53411568627
2021-07-12,42400.71,69087.91117450979
2021-07-12,40666.1355,68974.84873333332
2021-07-12,42807.5855,68862.39197843136
2021-07-12,50217.0025,69064.89038039216
2021-07-12,42721.9275,69124.56488039215
2021-07-12,54606.975,68788.24988039215
2021-07-13,47722.39,68813.54537058824
2021-07-13,46707.02,68632.70576274508
2021-07-13,48534.686,68715.31215490196
2021-07-13,40614.8,68632.28078235294
2021-07-13,66994.1126,68373.7305509804
2021-07-13,68029.79,68797.21035490197
2021-07-13,89352.56,67652.3742764706
2021-07-13,0,66831.32505294117
2021-07-13,73106.64,67364.69681764707
2021-07-13,39599.43,67363.1458764706
2021-07-13,39558.8152,66649.00186078432
2021-07-13,186828.08,68988.43844117649
2021-07-13,101537,69158.4847156863
2021-07-13,71075.9,69769.98110784315
2021-07-13,64983.68,70092.34973529413
2021-07-13,71055.5926,70679.85933137257
2021-07-13,40513.263,69959.59986078434
2021-07-13,42645.54,69956.42249803923
2021-07-13,101496.3852,71153.37141372552
2021-07-13,39172.9746,70997.70620980395
2021-07-13,44473.206,70740.21995490197
2021-07-13,60922.2,70675.09642549022
2021-07-13,79198.86,70468.66711176472
2021-07-13,73614.325,70568.43034705883
2021-07-13,43640.6026,70437.38186862746
2021-07-13,44676.28,68332.15304509804
2021-07-13,406148,73357.0141137255
2021-07-13,44676.28,73204.28381960784
2021-07-13,42645.54,73245.61502549019
2021-07-13,60922.2,73642.37286862744
2021-07-13,129967.36,73684.41619215686
2021-07-13,107629.22,74829.4609862745
2021-07-13,201043.26,77133.90628039216
2021-07-13,39599.43,77049.58677058823
2021-07-13,138090.32,78707.5097117647
2021-07-13,205104.74,81973.36539803923
2021-07-13,42645.54,79450.41520196079
2021-07-13,53814.61,78952.00265294117
2021-07-13,40614.8,78699.06078039214
2021-07-13,89758.708,77939.68250588235
2021-07-13,69045.16,78504.11191764705
2021-07-13,47722.39,78526.5796137255
2021-07-14,40747.14,73405.06373137256
2021-07-14,36866.46,73290.67053529414
2021-07-14,56269.86,73584.02915294119
2021-07-14,44627.82,73627.69797647059
2021-07-14,48508.5,73781.46982941177
2021-07-14,43657.65,73798.13776078432
2021-07-14,81494.28,74411.4177117647
2021-07-14,55299.69,74658.04050588237
2021-07-14,135823.8,76250.52727058822
2021-07-14,114480.06,77559.50119215687
2021-07-14,67892.4966,77974.90269411766
2021-07-14,38806.8,77784.15983137254
2021-07-14,58210.2,78129.16767450981
2021-07-14,38787.3966,77576.09481176472
2021-07-14,38418.732,76995.48583137256
2021-07-14,39776.97,76023.41543921569
2021-07-14,96046.83,77906.68661568628
2021-07-14,37797.8232,77214.35687450982
2021-07-14,0,76437.8974627451
2021-07-14,0,75662.23441960783
2021-07-14,65971.56,73292.49873333333
2021-07-14,73732.92,72747.32069411765
2021-07-14,71307.495,72751.86177254902
2021-07-14,46568.16,72390.77314509805
2021-07-14,50060.772,71979.10999607843
2021-07-14,40747.14,71983.69581960785
2021-07-14,60635.625,72336.44258431373
2021-07-15,46861.82,71265.1766
2021-07-15,39064.8108,71263.05574117646
2021-07-15,42873.58,71231.6905254902
2021-07-15,94720.7,71894.40621176471
2021-07-15,48277.6452,71288.10788235295
2021-07-15,39623.1644,70621.61453725492
2021-07-15,39842.5176,70547.14228235296
2021-07-15,41876.52,70492.245027451
2021-07-15,49234.8228,63493.94743529414
2021-07-15,43372.11,63468.37547450982
2021-07-15,61817.72,63844.30057254904
2021-07-15,73782.44,64096.4621411765
2021-07-15,39882.4,62330.09037647061
2021-07-15,62814.78,61451.37586666668
2021-07-15,63791.8988,58760.17270588237
2021-07-15,149559,60916.242705882374
2021-07-15,43870.64,59068.79800000002
2021-07-15,42873.58,55887.79486274511
2021-07-15,41377.99,55862.94094117649
2021-07-15,39264.2228,55577.63923137256
2021-07-15,89735.4,56540.7882509804
2021-07-15,45804.9364,55678.94959215687
2021-07-15,75756.6188,55810.54682352941
2021-07-15,67800.08,56204.22701960784
2021-07-15,87741.28,57125.68074509803
2021-07-16,40298.79,57192.98133333332
2021-07-16,37900.0525,56832.78902941176
2021-07-16,0,55957.73373529411
2021-07-16,46055.76,55909.64079411764
2021-07-16,36844.608,55776.05173529412
2021-07-16,57548.59111,55306.52842372548
2021-07-16,0,54222.22077666666
2021-07-16,57569.7,52687.8266590196
2021-07-16,60428.9951,51628.001857058814
2021-07-16,41258.285,51105.76241392156
2021-07-16,35501.315,51040.94898254902
2021-07-16,38341.4202,50651.36506490197
2021-07-16,38859.5475,50652.77978843138
2021-07-16,67164.65,51216.42523941176
2021-07-16,74840.61,51903.94759235294
2021-07-16,95949.5,51902.0391609804
2021-07-16,38360.6101,51913.0741982353
2021-07-16,45863.861,52812.36559039217
2021-07-16,53251.9725,53856.52191392158
2021-07-16,42217.78,53390.7615217647
2021-07-16,152079.9575,54926.97794333333
2021-07-16,61407.68,54732.86392372549
2021-07-16,41162.3355,54626.867364901955
2021-07-16,52772.225,54680.03311000001
2021-07-16,35981.0625,54586.580610000005
2021-07-16,45288.164,54285.65000215687
2021-07-16,40298.79,54156.963139411775
2021-07-16,47974.75,54331.66782960785
2021-07-16,38091.9515,54237.91040803922
2021-07-16,46055.76,53283.69589823529
2021-07-16,42217.78,53164.87501196077
2021-07-16,62367.175,53610.83600411764
2021-07-16,69083.64,54184.19134529411
2021-07-16,44136.77,54228.50997274509
2021-07-16,0,53263.12129039214
2021-07-16,44136.77,53278.11462372548
2021-07-16,38360.6101,52818.17129235293
2021-07-16,47974.75,52312.13815509803
2021-07-16,46055.76,52433.18442960783
2021-07-16,47955.5601,52141.82717666665
2021-07-16,46055.76,51794.059749215674
2021-07-16,44616.5175,49736.36401392157
2021-07-17,46911.7278,49795.993186470594
2021-07-17,84474.9,50611.70534333333
2021-07-17,154870.65,52837.05161784313
2021-07-17,51623.55,53079.39136686273
2021-07-17,45522.585,52212.473425686265
2021-07-17,46930.5,52234.54330019607
2021-07-17,43157.2878,51595.34073156863
2021-07-17,61009.65,51462.195045294124
2021-07-17,50684.94,50735.60014333333
2021-07-17,140791.5,52706.045437450986
2021-07-17,46930.5,52883.1130354902
2021-07-17,45973.1178,53784.54671784314
2021-07-17,57255.21,54004.14377666667
2021-07-17,44114.67,54146.69401196079
2021-07-17,44959.419,53899.8475
2021-07-17,39890.925,54682.0225
2021-07-17,118264.86,55872.12367647058
2021-07-17,384830.1,62232.92965490196
2021-07-17,41486.562,62237.4056745098
2021-07-17,45015.7356,62423.96294117646
2021-07-17,46930.5,62592.376270588225
2021-07-17,130466.79,64388.596711764694
2021-07-17,61572.816,64278.95290784313
2021-07-17,63825.48,64062.969966666664
2021-07-17,41204.979,62989.547986274505
2021-07-17,45034.5078,63120.40872549018
2021-07-17,37525.6278,62956.91395686273
2021-07-17,40735.674,62711.49633921567
2021-07-17,52562.16,62914.32731960782
2021-07-17,66641.31,61239.05972156862
2021-07-17,39421.62,60807.96050588234
2021-07-17,46348.5618,60909.65121764704
2021-07-17,59132.43,61034.361119607835
2021-07-17,37525.6278,61064.64671372548
2021-07-17,43157.2878,61022.864827450976
2021-07-17,37544.4,60968.85718039215
2021-07-17,45053.28,60911.57345490194
2021-07-17,61948.26,61379.3442098039
2021-07-17,42237.45,61304.47538627449
2021-07-17,103247.1,62501.12871960784
2021-07-17,41111.118,62084.34328823527
2021-07-17,39421.62,61502.73505294116
2021-07-17,84456.1278,62293.31069607842
2021-07-18,41794.5,63112.81069607842
2021-07-18,46543.875,63160.00883333332
2021-07-18,55567.6875,63497.40250784313
2021-07-18,43599.2625,63411.60863529412
2021-07-18,0,62508.55451764706
2021-07-18,42744.375,62406.37441764707
2021-07-18,0,61503.3203
2021-07-18,56992.5,61745.98662352941
2021-07-18,37026.1275,61552.1513235294
2021-07-18,0,59895.780735294116
2021-07-18,41794.5,57678.6013235294
2021-07-18,36095.25,57374.12485294117
2021-07-18,0,56481.52514705882
2021-07-18,42269.4375,56390.131764705875
2021-07-18,44644.125,56419.28543529412
2021-07-18,42212.445,56050.71278823529
2021-07-18,91188,56844.89043529412
2021-07-18,67422.1275,55406.275288235294
2021-07-18,119684.25,56832.81940588236
2021-07-18,83589,57570.38572352941
2021-07-19,111596.14,58635.894154901966
2021-07-19,0,57770.90062549019
2021-07-19,0,56889.343390196074
2021-07-19,37450.908,56841.499919607835
2021-07-19,132402.2,57118.70266470588
2021-07-19,43503.58,50426.025801960786
2021-07-19,56724.8854,50724.816456862754
2021-07-19,41593.2054,50657.70802156863
2021-07-19,35937.74,50442.163707843145
2021-07-19,170231.4,51221.86194313726
2021-07-19,368834.7,57246.60476666667
2021-07-19,80387.05,57571.341433333335
2021-07-19,0,56763.40066862745
2021-07-19,61472.45,57085.713260784316
2021-07-19,37167.189,57078.68504901961
2021-07-19,37450.908,57014.27787254901
2021-07-19,60526.72,57170.44571568628
2021-07-19,0,55863.753362745105
2021-07-19,46340.77,55999.42297058824
2021-07-19,59940.3674,56265.9289627451
2021-07-19,0,55106.46955098039
2021-07-19,0,54370.67292745097
2021-07-19,43314.434,54373.754225490185
2021-07-19,40666.39,54434.96971568627
2021-07-19,67146.83,54868.17657843137
2021-07-19,44808.6874,54532.10652745098
2021-07-19,43503.58,54556.93260588236
2021-07-20,56644.7175,53643.1604
2021-07-20,47188.7775,53762.33019411764
2021-07-20,38187.45,53738.13078235294
2021-07-20,40005.9,52866.5576882353
2021-07-20,40915.125,52849.31504117647
2021-07-20,45461.25,52828.087100000004
2021-07-20,38187.45,52487.29812941177
2021-07-20,41733.4275,52450.71312941178
2021-07-20,63645.75,53698.66901176472
2021-07-20,45424.881,53751.22795294118
2021-07-20,41824.35,54571.31324705883
2021-07-20,45443.0655,54344.853747058834
2021-07-20,34550.55,54296.313011764716
2021-07-20,0,54296.313011764716
2021-07-20,0,53476.813011764716
2021-07-20,45461.25,53660.46007058823
2021-07-20,0,53660.46007058823
2021-07-20,36005.31,53537.634041176476
2021-07-20,36350.8155,53375.02012941178
