buyer_address,eth_price,usd_price,seller_address,event_date,token_id,transaction_hash,name
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,69,253630.89,0x9b45755f1f2f813048072a78d4ef44dc8582403c,01/01/2022,1454,0x5c99c41f69e798d4c8d08f8ed3aa7d0c968fdb6fb79b2e2de1758e64243e6bd1,CryptoPunk #1454
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,75,278250.75,0xd1295fcbaf56bf1a6dff3e1df7e437f987f6feca,31/12/2021,6349,0x497d7403909d8422f6e2c23669972acea7479f6cdb0eb28eab8b317755fb3f9d,CryptoPunk #6349
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,75.69,280810.6569,0xd81cd9615e0a2c440ba9e6dedcb4e800fc85dc1d,31/12/2021,769,0x357b20fbd6abcbf0263e458bf9b7bdc537f106d78e506dd1d2c79df302fa028e,CryptoPunk #769
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,109,404391.09,0xedad6b7434acd68ed2814ef961d2164029adb316,31/12/2021,5767,0x88540a189d4da839b8405c9cd6172ca1083a437b23c125ba2dbb7c7d79a66277,CryptoPunk #5767
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,103,373908.54,0xfe2f279d3679bac2d07cf46c93503410ef9ca448,30/12/2021,6307,0xacdd1d023ae6b90755b590d6fa7e4dae941ed1711cff0dec09445468c1eaeed4,CryptoPunk #6307
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,87,315825.66,0x794316614b210acd02f7c88085f2872a8d657d8f,30/12/2021,6138,0xca51106bab449fc3eca1c0e0e560b6e03e2e0ca13041fba96f8eb5bb1d956118,CryptoPunk #6138
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,65,235961.7,0xa438ddd77fdbeca2496f0c5a39b317a67272ea4b,30/12/2021,7564,0x60a8c39e32eddd0ec21b989e9b800858b7f2822113e6a2f306b92cc4e3bcca8b,CryptoPunk #7564
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,64,232331.52,0x4c6b83ca1c59781fab57790a46281bbd93e539fe,30/12/2021,197,0xd302641aac29922b5f0fe171f64defcd9e28c338f6d2447d5010f08aa501883c,CryptoPunk #197
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,81,307286.46,0x0c358da7b66fbf19d1114e9ac810106c8d1bda35,29/12/2021,1556,0x220454f18ee77b5bb99388f723056796d500f7672cf6909b085f664b80100dfc,CryptoPunk #1556
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,67,254175.22,0x9a70d89db9a7ae5c04d2bea3049d136098e32e22,29/12/2021,2376,0xe1e287a89497734e669e4d4822ae8200eeab26f233b2a5f40ee285113c0dc405,CryptoPunk #2376
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,63,254405.34,0x473465dd76faf3c608de69aa9e9aaa3330d58829,28/12/2021,9620,0x1f41287b2bf90f25806cb7d460cd9d7ecb940ae3419ab75316c7906d7d53fd44,CryptoPunk #9620
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,80,327893.6,0xb47a70df538b9a3b591bc5d75da66a04c879b291,26/12/2021,5103,0x81a57b7ce66c5e895d62c94e4899de5dd140d3abb210e64ce0ae9c098ce9c38b,CryptoPunk #5103
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,65.69,269241.6323,0x7bef8662356116cb436429f47e53322b711f4e42,26/12/2021,8585,0xaf550427a90f898e46388e1200a2a6cc7e3ffb4f40691c73a91486a6a8211219,CryptoPunk #8585
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,66,267287.46,0xb0d3d06b8aec83f25c6b4d288b6d6dc0424faa6a,25/12/2021,5879,0xd6aa76e352dca3e463fe9e7a3e764b35f29eb8ffffdec603878a5620220bcc71,CryptoPunk #5879
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,250,1028410,0x7f3aff2681ae4c82dc9c755ac9fed7b3429c047e,24/12/2021,8305,0x5bb26f12d19099fb064eb65e967c5c0b77f3aca5c9121b596df92fcec86e2c03,CryptoPunk #8305
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,88.5,364057.14,0xfe2f279d3679bac2d07cf46c93503410ef9ca448,24/12/2021,9297,0xf8e4bef678b76c2f2c78906781ce1ef5924c743c6c7cd19e4fa30c3b997d9bbf,CryptoPunk #9297
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,64.8,266563.872,0xe896e539e557bc751860a7763c8dd589af1698ce,24/12/2021,9828,0xa3fe8202988240864f27341be71e85173b73a96ea9215ef5c95aa7323cf8b45c,CryptoPunk #9828
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,75,308523,0x800366f5cb71966d5e10fa4ee0222d2395588d2a,24/12/2021,1770,0x65683feab1944f62546984b863b01c261a5071c410523182b5ec8b8c2e671691,CryptoPunk #1770
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,65,267386.6,0x56d90629aa29830e361e113e53a979f95afe93c1,24/12/2021,9673,0x2c92f3e8149cbc35bd7ce25f31077aeed20cce5625e45666a90dc69c2091b836,CryptoPunk #9673
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,69.96,287790.2544,0x6611fe71c233e4e7510b2795c242c9a57790b376,24/12/2021,7948,0xc26fc85cae6b66f9555eecafc6c12eb0f4b2ab636ef11b270cf4b6001561a65a,CryptoPunk #7948
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,63.49,261175.0036,0x72014b4eedee216e47786c4ab27cc6344589950d,24/12/2021,2498,0xf48e6d5efb9d596eca9f921fa73a7a5d8576902e322ad5c791a281db49bb35dd,CryptoPunk #2498
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,55,226250.2,0xba87625e35cc8f86be68f09c43c12deb0a705a3d,24/12/2021,1254,0xfb7e2b858c8e813b933cd879096da3843e305fe4d7eade4a832a83f5c8feaa23,CryptoPunk #1254
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,52,207002.64,0x3889a7996ef845fe35105b3ef8b0182fd3c253d6,23/12/2021,5254,0xfbff791318b12f52deaddb37dd9f430a8f9959a19b88571e079669155adfb940,CryptoPunk #5254
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,88,353526.8,0x0b8ffc22d597b4ffe26e8d103889cfc72507f95a,22/12/2021,8033,0x1dc9525e1ac20fa2fc0224aec5665c0dd4627b2b6b3b05b8f925ea240710e6ed,CryptoPunk #8033
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,52,208902.2,0x9b53af327e3975b672435d50543fc6bac3cf4ccf,22/12/2021,2347,0xaac7f2fdce6a94d830ad2f7191df6958cb32f30abf238f8645424183f77258ea,CryptoPunk #2347
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,59,233470.08,0x695f0ae1019976b627d731d6ebedc6fac34a0e8a,17/12/2021,6293,0xccddaea60d5676de2f28a581a9180ce730de60d1b1433ccdddfeb7e702022cef,CryptoPunk #6293
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,63,253348.83,0xf2b011dbadf7cc0d472c7ba161205f422bb6702c,16/12/2021,5071,0x4022397c1fffa87b158aef6ac7d9258c4e97f0505b7ccc86422022e3dcbc8bb4,CryptoPunk #5071
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,58.5,235252.485,0xf2b011dbadf7cc0d472c7ba161205f422bb6702c,16/12/2021,8937,0xc6b7f9af25a94b4a2876840224e951a2dd47cd19605ebabb884240c1c05952ef,CryptoPunk #8937
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,66.69,257471.4168,0x6f4a2d3a4f47f9c647d86c929755593911ee91ec,15/12/2021,3980,0xbc77d32b84e3ca2ca81d343e467fb22c10247744a9f85e6ea96f8a8561de5202,CryptoPunk #3980
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,82,316579.04,0xef6d69922bc2d038cb508086846524f8011c4a74,15/12/2021,3021,0x99464b951de313664e801ecd2bbea4e3d1fe3509f4e361216664110cdee1c132,CryptoPunk #3021
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,65.69,253610.6968,0x762ec7ca4658e76002447b0a29e1f44f575dbebc,15/12/2021,690,0x23ee8bc502c8c7d363e4a7bd52c28bbe3b18d0e069ffb00c404c7c35aa5bbf80,CryptoPunk #690
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,66,254807.52,0xf2b011dbadf7cc0d472c7ba161205f422bb6702c,15/12/2021,5936,0x4bb2d7ecb4c41ad55937f0fb7fd76d90bcf115abb5fd90d537730e6fc773595d,CryptoPunk #5936
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,87,359563.17,0x19d56622270608c68c4f64992bcff2d49a7fe96d,13/12/2021,7865,0xb02d33831f5f994891193c1fb0bdcebd92b96c4b852e367ffe5f3c065bee075d,CryptoPunk #7865
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,70.8,289654.836,0x5c79d3d994b54f98cedb0c5d9be4842f26e2fe10,12/12/2021,1319,0x4371ec31ae83f61be39790b4433cf0c865284897eaf3019ae3c3741eb9d23d07,CryptoPunk #1319
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,64,262783.36,0x954b4ca160c87245c4d0b70e8fa2dac17814ed4a,10/12/2021,1480,0x60a81c7ea618545ebb2f4448a49c71a179ac3934d3e55680e537062853c3ef34,CryptoPunk #1480
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,71,315306.74,0xc4d134c9440d8dfe1f890cdaf73c7b2e12aee952,09/12/2021,1781,0x90716243e0cf2a15ea346b111891dc85bd98ec77da563de0e5cf5791b9131b6e,CryptoPunk #1781
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,82,353437.22,0x61fef96e49f352fbac4645b0f5aefc0f40d80695,08/12/2021,6058,0x7963184c774cc978b717fa2d815ef23f078bec46b04ce403982c196869ce357f,CryptoPunk #6058
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,105,457179.45,0xeb6599cc9681724137c24bd04add50fad0bab11e,07/12/2021,385,0x11895a96203b2a49a9a015760c236daf982a1369582aed0a7eaf88ddbce12f58,CryptoPunk #385
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,126.5,531707.33,0x8deeb3ac25fd5deb2056e19c8948fa6c2511158c,06/12/2021,9684,0x197843e87d030f6aca242fa0b0815364ff76a104b9a8c16ffad0dce90e7480e3,CryptoPunk #9684
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,90,371081.7,0x8f6b1e467fbe74d7dd43d59de0558f693c736798,05/12/2021,4034,0xf6cf3872ca63d7d532518f790054b82c77f69b9e695e0ad787277800be835f2c,CryptoPunk #4034
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,300,1236939,0x8f6b1e467fbe74d7dd43d59de0558f693c736798,05/12/2021,9137,0x43842f3c3aafd8467f0481b49082ca52366ab6459b85e3fb21d8969a231d6111,CryptoPunk #9137
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,80,337304,0xdda77c99d0873084e082c20192532d461e47391e,04/12/2021,5108,0x4376c157fcaf141f00cf386e532c5f700e31a320c0ce01bd1949388ff736dd38,CryptoPunk #5108
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,65,293445.1,0xd7715b895765f32298e9179d1669b67caed59af4,03/12/2021,8409,0xb07f02b47219248e4ec5668b6837cdd4c50dbb484428af66f6e686684caf07c2,CryptoPunk #8409
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,100,451454,0x8f6b1e467fbe74d7dd43d59de0558f693c736798,03/12/2021,8808,0x07927c7f725dda129d95b43ea3d6c39f36e132750f4842c4b14ca913c6281f76,CryptoPunk #8808
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,67,302474.18,0x8f6b1e467fbe74d7dd43d59de0558f693c736798,03/12/2021,3907,0x907287bcf4973b694e7fc232fc83cfca5435d5c98f3e51e80ea3b3a14e2f1fcf,CryptoPunk #3907
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,70,316017.8,0x8f6b1e467fbe74d7dd43d59de0558f693c736798,03/12/2021,5346,0x7cce3279aa3a9b7b2df400f16ef19b6ab91278dffd9d29b0ec359ac9f7b7d5bf,CryptoPunk #5346
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,70,316017.8,0x8f6b1e467fbe74d7dd43d59de0558f693c736798,03/12/2021,5619,0xea4a579fda1ba188cca2c1e6656fc030d993cd3a2f94953dc18c4d54a3b0869f,CryptoPunk #5619
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,70,316017.8,0x5bf18d616dcd837e0c8ab0208e0c10f9ae2a4494,03/12/2021,197,0x2b56ad8f14991e25fa64353e4a1e1c061b8b989d97362b82f089afbfc896fdab,CryptoPunk #197
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,81.5,377869.045,0xe75021660e00a7fa0df1b97da13ebabe6d82e7ea,01/12/2021,2773,0x2f641d98d8cc5a341973d57c08f862db9c50c46ce8db1d766f70494632608688,CryptoPunk #2773
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,83,360351.14,0xd12e276f76a55af8558e149b5efeb6aa3a64ee84,24/11/2021,7877,0xd3d2eed7a233cda1bcebda6ada41324d2421e2e9519adab908b118466320371c,CryptoPunk #7877
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,115,490249.6,0x492a3bc1b2a8d18bdae41c2e882e659959d6a5cc,22/11/2021,6502,0xd19cde1dddef0d6ca6c08ce7cba7e3bcf2c977e1dbd319e497eb8083104b8636,CryptoPunk #6502
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,72,306938.88,0x2f7f6f678f18d97c0573c1056080e2bd527f872a,22/11/2021,9285,0xe5c0fb1b82fc87fa5fc2941fb2d9daccead43d55d5b335392222944217a1f360,CryptoPunk #9285
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,111,490215.96,0xac7ebc289354503e1ddda06f30e75ca688382051,21/11/2021,793,0x28b41afdd660eaf98d3082527e81bdc44d671cf7010590537b51a29c0aaaf6fb,CryptoPunk #793
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,85,339878.45,0x310cad6a47e313988403388e52562c13a724031c,19/11/2021,8604,0x90ca14a83c50370f56941072e2bff982909218b0c7a96b29b8ac3d670af37a89,CryptoPunk #8604
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,96.99,450463.2657,0xb4079f1e529309eff78f634cb1a82397547e9d30,14/11/2021,6585,0x44e570a975d699c5c1b3c80a21792abc02f5d6344267aab2b050c8f09c3af93e,CryptoPunk #6585
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,122.87,570661.1141,0x321c096218de47c09fc2b097afeaf348b4096629,14/11/2021,800,0x9f10b87da72134b384a4a8b97ebed02180f5ef6f87ce95a7850c75bf495c3dfa,CryptoPunk #800
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,87,404065.41,0x63c0ec11c575ab26ff2f944805990efc507d89e1,14/11/2021,489,0x9b97f507e39fed178544f94f160624e1e7f7ba03714290b403b9d4ce5fe9884c,CryptoPunk #489
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,99.9,466312.221,0x07c837bc481cd7ed487bea67c01faaaede204ac5,13/11/2021,4324,0x6c4a364ab8a915e49814f3b246b266de1d5b941c77e5f282ae44c82d50ed3e31,CryptoPunk #4324
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,79,373794.82,0xf16e9d68e71fb936cf7d35c4c2b25e1f7d13e70a,10/11/2021,3509,0x9eaab0e5560d2870190f8396d2c0a9de8907ecbfc495489716ac886a31ca6490,CryptoPunk #3509
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,60,283894.8,0x967bb571f0fc9ee79c892abf9f99233aa1737e31,10/11/2021,1362,0x899e589d648fdc9cee759c816364d80000b76e67b3aaacd6fc84e9d499560ee1,CryptoPunk #1362
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,70,331210.6,0x967bb571f0fc9ee79c892abf9f99233aa1737e31,10/11/2021,1864,0x9cdd25945d41191fee80aec7ba7f6592141cefae8c52e5f336852cbfa539b614,CryptoPunk #1864
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,114,510659.58,0x9dfc5a0cb5c30186ef4abaa48179b2e06e24966f,06/11/2021,7335,0x63717af6dad3a7be2f68157af2e5df74aef0f27ce9605edab72398d33bb78629,CryptoPunk #7335
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,115,515139.05,0x062c5432107e3b9ad924512209a7468b5c200fcd,06/11/2021,9308,0x0f0eca7d9e7456da05e8b9f9e05639a3577997b640690e8e3f5268a8a703c7f1,CryptoPunk #9308
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,105,483637.35,0xe75021660e00a7fa0df1b97da13ebabe6d82e7ea,04/11/2021,4679,0x1b0fe4c158b290747b48d0c3a92bc8785018f05730e2b21c6c2e7c3b0fbf55e5,CryptoPunk #4679
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,120,514837.2,0x0a4eafeb533d4111a1fe3a8b323c468976ac2323,01/11/2021,8458,0xac14129cb4675beb47c3d98a00c5387226fc1148ab7cd07b7c3cbb20e1b3ba5d,CryptoPunk #8458
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,125,527645,0x470e9bd486ebf96ddf6b38de58f21b0872f85776,26/10/2021,5315,0xc6754a13a2b4258e114909d1df6f16228db71a22b20cdda805f49a4668713e04,CryptoPunk #5315
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,92,365413.88,0x070360c5b5f61bd72a7418490bf57f6d9d4a45e1,23/10/2021,9903,0x0a34c39626bde01648a8a66d9d11e8689a0fce1c235da747f324ddd495e18117,CryptoPunk #9903
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,94,381073.18,0xb02492d6eda91def41c9ac4cb854d23da4dde473,22/10/2021,3878,0xba0650856f68a954026186285805e2e341c0445fc4da97bf094aa89d4ea546ed,CryptoPunk #3878
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,86,357917.38,0x61f52f4aa26456de1dd7b72ca97eb99e43d90cd4,21/10/2021,3985,0x79fb13e50dbeca41c45a151c8147d17937e184ea0a2a3786bf597e394781dd76,CryptoPunk #3985
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,90,374564.7,0x63c0ec11c575ab26ff2f944805990efc507d89e1,21/10/2021,2023,0x49c4e4c1d1fafe2fd8de065cf9d6cb1c47484dca1d77f768f6f8ca87d78398ea,CryptoPunk #2023
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,110,426618.5,0x7a39608107dc014d4bbd7a5f01d3fba5dff6d042,20/10/2021,9284,0xa1468249e793f793a340147745c5b98f45e7d919e96743e76cf20ff7f2640f11,CryptoPunk #9284
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,127,475631.51,0xb67d92dc830f1a24e4bffd1a6794fcf8f497c7de,19/10/2021,2948,0x8daca82e22b02ad042e00672d0c6efffc431b0529eb4077c6a33a68deced6eae,CryptoPunk #2948
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,103,394459.1,0x3fc6902c1e9c0788755e5f796357205fbc92d321,17/10/2021,6035,0x21c59a6f67f32dd73913ed2c08e573e66364dff83b3acdebdc614efa9a1f28ee,CryptoPunk #6035
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,99.99,379068.0894,0x2ba7f9d560bfbeb91e6290c49d05550385b311e3,15/10/2021,9690,0xe62d444572be329c0dfebc4580743437ceef6346400acec654bb892fd245029e,CryptoPunk #9690
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,103.23,372498.2289,0x54be3b98564f0a89237ff10d5c7a053edf2af10c,14/10/2021,8814,0x0fac432d5908296ad80863814f0b959c94a9d0fbe586306426a0d853d9584471,CryptoPunk #8814
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,107.5,367085.625,0x6f4a2d3a4f47f9c647d86c929755593911ee91ec,11/10/2021,4453,0xc095639505319dcf1236b21bd5aa02cac0585978e4520ed2ae232536ce194287,CryptoPunk #4453
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,105,374215.8,0xc72aed14386158960d0e93fecb83642e68482e4b,09/10/2021,7764,0xfff59a14ad8627045ac1ef0f0d180e5761902dc67d8ce05d2da28dd8970e202c,CryptoPunk #7764
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,101,345382.63,0x9fdaafd74a0d6e880bdf8c79b678ba64c200a7f7,04/10/2021,5728,0x475288d5e537e082c4a65ea7796f91ccd8d4c58d6eebb4a9d5775e0232eacfd0,CryptoPunk #5728
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,114,389837.82,0xb01509124f89f7a63227b5fffa107f22a1055a90,04/10/2021,5455,0x9b5749928d33d239ce1deb687eaf49838b13db93a08589e95b9270d116509003,CryptoPunk #5455
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,120,410355.6,0x762ec7ca4658e76002447b0a29e1f44f575dbebc,04/10/2021,229,0x6dd59d13d33c638a2e272b57b3475453713e6ceb33f845604fe3ef51f4cfef91,CryptoPunk #229
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,127,420522.4,0x3364f3e9f19436983c9a65a54f81c54a6af2a6f4,02/10/2021,3239,0x0b239f860978154a05e76abb1db458953d3415523e4a80c67b7dffa0e3d311c2,CryptoPunk #3239
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,125,375142.5,0xa2d5f9a91128e93556e1dc840194bebf1486d58b,01/10/2021,1884,0x82ac51d802d7ca7f3b8f3891d27df43cdfebf34e810887a1b8dafd882cc64e38,CryptoPunk #1884
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,128,384145.92,0xfeeb2d7f276b319896f71431ef64fdf1e4ab8d5b,01/10/2021,150,0xdec400026c0c0a5ef84617d73b5aa8e216d958c383fd50be31081d4123d50b89,CryptoPunk #150
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,123.25,351226.7575,0x989680e560b3374798559a1a9c11ca8eb811c979,30/09/2021,1533,0x5dcf112794b7d4f05793360360e044aa10c2679c23f733c9123355cbed4e0fcb,CryptoPunk #1533
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,115.5,324051.42,0xd26a3f686d43f2a62ba9eae2ff77e9f516d945b9,29/09/2021,2953,0xa1ff289fcd94f19119d28a46a49cdefbeb262d45e39bc4ac57fe68f1587d7e2f,CryptoPunk #2953
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,107,300203.48,0x00668bd79ede077b99bbe1c4db59418bc333d4cf,29/09/2021,5620,0x3839e6afcaedbad6cd34a2cc8ac6de5a4a98ff7b0695f187aaa52757e952fbca,CryptoPunk #5620
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,109,318963.43,0x9af97943a81b566928ede0f45b7c3739292d3377,28/09/2021,5422,0xe583e2cdfcca8dfca7b1e83ceca75bc0c41e6ab0f302c40a40ee27faedce6dcc,CryptoPunk #5422
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,99.99,315410.4558,0x82d2f6d6c1980abd6aa68b535ce55fa911d7c64c,24/09/2021,8922,0x0208876b22ce3f5ac985f9617dd9f7136a10380599a4622a2a45cf2baaf7686e,CryptoPunk #8922
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,104,357405.36,0x5b1c25d61edce8decfc0b03a2c7f0d7917a8032f,19/09/2021,4550,0xb1744df07a7e1eda7580fb043f21dc136ba70be2235a273ad3653bfd5d1f670f,CryptoPunk #4550
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,130,470038.4,0xcaf473e37234887931f637b3fea8ec8455aedab4,16/09/2021,4226,0x41415f8adbacf0288a40782a789d0f48b4353a636a2247499b21504e43ed37d8,CryptoPunk #4226
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,81,278339.49,0x1871d1e561cfcff043cae735f80118ee06be066d,15/09/2021,6335,0xcc79e90aaf430af602b0d8cf8e627a2efd7428b11420aad50cc950d7a019e330,CryptoPunk #6335
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,87,284226.39,0xaeab53157dc9b0eb7b0f931cea270ece5da087b0,12/09/2021,1942,0xcddd96e2603fb5f66887c51d0b0a1b11f84f3221e719f85396e6ab304c8167ac,CryptoPunk #1942
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,70,275010.4,0xfba169cc807ed66cef816144fcbd2e36b6142422,07/09/2021,3469,0x16e25c899440b17214123d01feaaf73363cc3e277dbf3419db1fe4f1e0e6a822,CryptoPunk #3469
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,100,392872,0x8f6b1e467fbe74d7dd43d59de0558f693c736798,07/09/2021,9865,0x782f78cb28a8cc9e47b51212c7345119b11ec77ef811799bf4ad9a1af63aa8b9,CryptoPunk #9865
