event_date,usd_price,daily_average,ten_percent_of_earlier_DA,new_daily_average
25/09/2020,960.135,1403.76606,140.376606,1403.76606
25/09/2020,942.678,1403.76606,140.376606,1403.76606
25/09/2020,960.135,1403.76606,140.376606,1403.76606
25/09/2020,960.135,1403.76606,140.376606,1403.76606
25/09/2020,960.135,1403.76606,140.376606,1403.76606
25/09/2020,974.1006,1403.76606,140.376606,1403.76606
25/09/2020,1047.42,1403.76606,140.376606,1403.76606
25/09/2020,1358.1546,1403.76606,140.376606,1403.76606
25/09/2020,1009.0146,1403.76606,140.376606,1403.76606
25/09/2020,1218.4986,1403.76606,140.376606,1403.76606
25/09/2020,1009.0146,1403.76606,140.376606,1403.76606
25/09/2020,1036.9458,1403.76606,140.376606,1403.76606
25/09/2020,1902.813,1403.76606,140.376606,1403.76606
25/09/2020,1326.732,1403.76606,140.376606,1403.76606
25/09/2020,1040.4372,1403.76606,140.376606,1403.76606
25/09/2020,1221.99,1403.76606,140.376606,1403.76606
25/09/2020,1187.076,1403.76606,140.376606,1403.76606
25/09/2020,1396.56,1403.76606,140.376606,1403.76606
25/09/2020,1309.275,1403.76606,140.376606,1403.76606
25/09/2020,1152.162,1403.76606,140.376606,1403.76606
25/09/2020,1047.42,1403.76606,140.376606,1403.76606
25/09/2020,2094.84,1403.76606,140.376606,1403.76606
25/09/2020,1047.42,1403.76606,140.376606,1403.76606
25/09/2020,960.135,1403.76606,140.376606,1403.76606
25/09/2020,1396.56,1403.76606,140.376606,1403.76606
25/09/2020,1221.99,1403.76606,140.376606,1403.76606
25/09/2020,1047.42,1403.76606,140.376606,1403.76606
25/09/2020,960.135,1403.76606,140.376606,1403.76606
25/09/2020,960.135,1403.76606,140.376606,1403.76606
25/09/2020,960.135,1403.76606,140.376606,1403.76606
25/09/2020,1728.243,1403.76606,140.376606,1403.76606
25/09/2020,1041.48462,1403.76606,140.376606,1403.76606
25/09/2020,1071.8598,1403.76606,140.376606,1403.76606
25/09/2020,1221.99,1403.76606,140.376606,1403.76606
25/09/2020,1221.99,1403.76606,140.376606,1403.76606
25/09/2020,1571.13,1403.76606,140.376606,1403.76606
25/09/2020,1396.56,1403.76606,140.376606,1403.76606
25/09/2020,1047.42,1403.76606,140.376606,1403.76606
25/09/2020,960.135,1403.76606,140.376606,1403.76606
25/09/2020,1043.9286,1403.76606,140.376606,1403.76606
25/09/2020,1358.1546,1403.76606,140.376606,1403.76606
25/09/2020,1204.533,1403.76606,140.376606,1403.76606
25/09/2020,1047.42,1403.76606,140.376606,1403.76606
25/09/2020,1033.4544,1403.76606,140.376606,1403.76606
25/09/2020,1040.78634,1403.76606,140.376606,1403.76606
25/09/2020,13965.6,1403.76606,140.376606,1403.76606
25/09/2020,1197.5502,1403.76606,140.376606,1403.76606
25/09/2020,960.135,1403.76606,140.376606,1403.76606
25/09/2020,960.135,1403.76606,140.376606,1403.76606
25/09/2020,1043.9286,1403.76606,140.376606,1403.76606
25/09/2020,3316.83,1403.76606,140.376606,1403.76606
25/09/2020,1393.0686,1403.76606,140.376606,1403.76606
25/09/2020,1117.248,1403.76606,140.376606,1403.76606
25/09/2020,1309.275,1403.76606,140.376606,1403.76606
25/09/2020,1047.42,1403.76606,140.376606,1403.76606
25/09/2020,1047.42,1403.76606,140.376606,1403.76606
25/09/2020,1012.506,1403.76606,140.376606,1403.76606
25/09/2020,1536.216,1403.76606,140.376606,1403.76606
25/09/2020,2712.8178,1403.76606,140.376606,1403.76606
25/09/2020,956.6436,1403.76606,140.376606,1403.76606
25/09/2020,960.135,1403.76606,140.376606,1403.76606
25/09/2020,1009.0146,1403.76606,140.376606,1403.76606
25/09/2020,1009.0146,1403.76606,140.376606,1403.76606
25/09/2020,1009.0146,1403.76606,140.376606,1403.76606
25/09/2020,1029.963,1403.76606,140.376606,1403.76606
25/09/2020,1588.587,1403.76606,140.376606,1403.76606
25/09/2020,1047.42,1403.76606,140.376606,1403.76606
25/09/2020,1009.0146,1403.76606,140.376606,1403.76606
25/09/2020,960.135,1403.76606,140.376606,1403.76606
25/09/2020,296.769,1403.76606,140.376606,1403.76606
25/09/2020,1393.0686,1403.76606,140.376606,1403.76606
25/09/2020,17457,1403.76606,140.376606,1403.76606
25/09/2020,1043.9286,1403.76606,140.376606,1403.76606
25/09/2020,1434.9654,1403.76606,140.376606,1403.76606
25/09/2020,1571.13,1403.76606,140.376606,1403.76606
25/09/2020,1012.506,1403.76606,140.376606,1403.76606
25/09/2020,1396.56,1403.76606,140.376606,1403.76606
25/09/2020,2443.98,1403.76606,140.376606,1403.76606
25/09/2020,1117.248,1403.76606,140.376606,1403.76606
25/09/2020,1043.9286,1403.76606,140.376606,1403.76606
25/09/2020,1047.42,1403.76606,140.376606,1403.76606
25/09/2020,1047.42,1403.76606,140.376606,1403.76606
25/09/2020,1012.506,1403.76606,140.376606,1403.76606
25/09/2020,1047.42,1403.76606,140.376606,1403.76606
25/09/2020,1047.42,1403.76606,140.376606,1403.76606
25/09/2020,1047.42,1403.76606,140.376606,1403.76606
25/09/2020,1047.42,1403.76606,140.376606,1403.76606
25/09/2020,1134.705,1403.76606,140.376606,1403.76606
25/09/2020,1047.42,1403.76606,140.376606,1403.76606
25/09/2020,1009.0146,1403.76606,140.376606,1403.76606
25/09/2020,1043.9286,1403.76606,140.376606,1403.76606
25/09/2020,1029.963,1403.76606,140.376606,1403.76606
25/09/2020,1745.7,1403.76606,140.376606,1403.76606
25/09/2020,1043.9286,1403.76606,140.376606,1403.76606
25/09/2020,995.049,1403.76606,140.376606,1403.76606
25/09/2020,995.049,1403.76606,140.376606,1403.76606
25/09/2020,1009.0146,1403.76606,140.376606,1403.76606
25/09/2020,1047.42,1403.76606,140.376606,1403.76606
25/09/2020,855.393,1403.76606,140.376606,1403.76606
25/09/2020,977.592,1403.76606,140.376606,1403.76606
25/09/2020,869.3586,1403.76606,140.376606,1403.76606
25/09/2020,869.3586,1403.76606,140.376606,1403.76606
25/09/2020,872.85,1403.76606,140.376606,1403.76606
25/09/2020,869.3586,1403.76606,140.376606,1403.76606
25/09/2020,907.764,1403.76606,140.376606,1403.76606
25/09/2020,925.221,1403.76606,140.376606,1403.76606
25/09/2020,872.85,1403.76606,140.376606,1403.76606
25/09/2020,925.221,1403.76606,140.376606,1403.76606
25/09/2020,907.764,1403.76606,140.376606,1403.76606
25/09/2020,872.85,1403.76606,140.376606,1403.76606
25/09/2020,872.85,1403.76606,140.376606,1403.76606
25/09/2020,872.85,1403.76606,140.376606,1403.76606
25/09/2020,925.221,1403.76606,140.376606,1403.76606
25/09/2020,872.85,1403.76606,140.376606,1403.76606
26/09/2020,1760.6,1287.026645,128.7026645,1287.026645
26/09/2020,1003.542,1287.026645,128.7026645,1287.026645
26/09/2020,880.3,1287.026645,128.7026645,1287.026645
26/09/2020,880.3,1287.026645,128.7026645,1287.026645
26/09/2020,880.3,1287.026645,128.7026645,1287.026645
26/09/2020,880.3,1287.026645,128.7026645,1287.026645
26/09/2020,1038.754,1287.026645,128.7026645,1287.026645
26/09/2020,1161.996,1287.026645,128.7026645,1287.026645
26/09/2020,1179.602,1287.026645,128.7026645,1287.026645
26/09/2020,1021.148,1287.026645,128.7026645,1287.026645
26/09/2020,1021.148,1287.026645,128.7026645,1287.026645
26/09/2020,1390.874,1287.026645,128.7026645,1287.026645
26/09/2020,1021.148,1287.026645,128.7026645,1287.026645
26/09/2020,1021.148,1287.026645,128.7026645,1287.026645
26/09/2020,1021.148,1287.026645,128.7026645,1287.026645
26/09/2020,1003.542,1287.026645,128.7026645,1287.026645
26/09/2020,968.33,1287.026645,128.7026645,1287.026645
26/09/2020,1035.2328,1287.026645,128.7026645,1287.026645
26/09/2020,2813.4388,1287.026645,128.7026645,1287.026645
26/09/2020,1161.996,1287.026645,128.7026645,1287.026645
26/09/2020,1334.5348,1287.026645,128.7026645,1287.026645
26/09/2020,1021.148,1287.026645,128.7026645,1287.026645
26/09/2020,1021.148,1287.026645,128.7026645,1287.026645
26/09/2020,1021.148,1287.026645,128.7026645,1287.026645
26/09/2020,1021.148,1287.026645,128.7026645,1287.026645
26/09/2020,1320.45,1287.026645,128.7026645,1287.026645
26/09/2020,1232.42,1287.026645,128.7026645,1287.026645
26/09/2020,1051.0782,1287.026645,128.7026645,1287.026645
26/09/2020,1021.148,1287.026645,128.7026645,1287.026645
26/09/2020,1021.148,1287.026645,128.7026645,1287.026645
26/09/2020,1038.754,1287.026645,128.7026645,1287.026645
26/09/2020,1021.148,1287.026645,128.7026645,1287.026645
26/09/2020,3517.6788,1287.026645,128.7026645,1287.026645
26/09/2020,1021.148,1287.026645,128.7026645,1287.026645
26/09/2020,1021.148,1287.026645,128.7026645,1287.026645
26/09/2020,1021.148,1287.026645,128.7026645,1287.026645
26/09/2020,1021.148,1287.026645,128.7026645,1287.026645
26/09/2020,1021.148,1287.026645,128.7026645,1287.026645
26/09/2020,1021.148,1287.026645,128.7026645,1287.026645
26/09/2020,1021.148,1287.026645,128.7026645,1287.026645
26/09/2020,1021.148,1287.026645,128.7026645,1287.026645
26/09/2020,1021.148,1287.026645,128.7026645,1287.026645
26/09/2020,1232.42,1287.026645,128.7026645,1287.026645
26/09/2020,1021.148,1287.026645,128.7026645,1287.026645
26/09/2020,1021.148,1287.026645,128.7026645,1287.026645
26/09/2020,1021.148,1287.026645,128.7026645,1287.026645
26/09/2020,1021.148,1287.026645,128.7026645,1287.026645
26/09/2020,1021.148,1287.026645,128.7026645,1287.026645
26/09/2020,1021.148,1287.026645,128.7026645,1287.026645
26/09/2020,1021.148,1287.026645,128.7026645,1287.026645
26/09/2020,1021.148,1287.026645,128.7026645,1287.026645
26/09/2020,1042.2752,1287.026645,128.7026645,1287.026645
26/09/2020,1042.2752,1287.026645,128.7026645,1287.026645
26/09/2020,1042.2752,1287.026645,128.7026645,1287.026645
26/09/2020,1144.39,1287.026645,128.7026645,1287.026645
26/09/2020,1725.388,1287.026645,128.7026645,1287.026645
26/09/2020,1514.116,1287.026645,128.7026645,1287.026645
26/09/2020,1697.2184,1287.026645,128.7026645,1287.026645
26/09/2020,1760.6,1287.026645,128.7026645,1287.026645
26/09/2020,1228.8988,1287.026645,128.7026645,1287.026645
26/09/2020,1690.176,1287.026645,128.7026645,1287.026645
26/09/2020,1760.6,1287.026645,128.7026645,1287.026645
26/09/2020,1000.0208,1287.026645,128.7026645,1287.026645
26/09/2020,1584.54,1287.026645,128.7026645,1287.026645
26/09/2020,1056.36,1287.026645,128.7026645,1287.026645
26/09/2020,1232.42,1287.026645,128.7026645,1287.026645
26/09/2020,1193.6868,1287.026645,128.7026645,1287.026645
26/09/2020,1003.542,1287.026645,128.7026645,1287.026645
26/09/2020,1302.844,1287.026645,128.7026645,1287.026645
26/09/2020,1038.754,1287.026645,128.7026645,1287.026645
26/09/2020,1320.45,1287.026645,128.7026645,1287.026645
26/09/2020,1038.754,1287.026645,128.7026645,1287.026645
26/09/2020,1010.5844,1287.026645,128.7026645,1287.026645
26/09/2020,1003.542,1287.026645,128.7026645,1287.026645
26/09/2020,1197.208,1287.026645,128.7026645,1287.026645
26/09/2020,1267.632,1287.026645,128.7026645,1287.026645
26/09/2020,1232.42,1287.026645,128.7026645,1287.026645
26/09/2020,1038.754,1287.026645,128.7026645,1287.026645
26/09/2020,1003.542,1287.026645,128.7026645,1287.026645
26/09/2020,1003.542,1287.026645,128.7026645,1287.026645
26/09/2020,1010.5844,1287.026645,128.7026645,1287.026645
26/09/2020,1003.542,1287.026645,128.7026645,1287.026645
26/09/2020,1760.6,1287.026645,128.7026645,1287.026645
26/09/2020,1056.00788,1287.026645,128.7026645,1287.026645
26/09/2020,1010.5844,1287.026645,128.7026645,1287.026645
26/09/2020,1056.36,1287.026645,128.7026645,1287.026645
26/09/2020,1056.36,1287.026645,128.7026645,1287.026645
26/09/2020,1021.148,1287.026645,128.7026645,1287.026645
26/09/2020,1038.754,1287.026645,128.7026645,1287.026645
26/09/2020,1038.754,1287.026645,128.7026645,1287.026645
26/09/2020,1038.754,1287.026645,128.7026645,1287.026645
26/09/2020,1056.36,1287.026645,128.7026645,1287.026645
26/09/2020,1021.148,1287.026645,128.7026645,1287.026645
26/09/2020,1038.754,1287.026645,128.7026645,1287.026645
26/09/2020,1038.754,1287.026645,128.7026645,1287.026645
26/09/2020,1038.754,1287.026645,128.7026645,1287.026645
26/09/2020,1038.754,1287.026645,128.7026645,1287.026645
26/09/2020,1021.148,1287.026645,128.7026645,1287.026645
26/09/2020,1056.36,1287.026645,128.7026645,1287.026645
26/09/2020,1373.268,1287.026645,128.7026645,1287.026645
26/09/2020,1056.36,1287.026645,128.7026645,1287.026645
26/09/2020,12676.32,1287.026645,128.7026645,1287.026645
26/09/2020,2464.84,1287.026645,128.7026645,1287.026645
26/09/2020,1056.36,1287.026645,128.7026645,1287.026645
26/09/2020,985.936,1287.026645,128.7026645,1287.026645
26/09/2020,985.936,1287.026645,128.7026645,1287.026645
26/09/2020,1232.42,1287.026645,128.7026645,1287.026645
26/09/2020,985.936,1287.026645,128.7026645,1287.026645
26/09/2020,985.936,1287.026645,128.7026645,1287.026645
26/09/2020,985.936,1287.026645,128.7026645,1287.026645
26/09/2020,985.936,1287.026645,128.7026645,1287.026645
26/09/2020,1232.42,1287.026645,128.7026645,1287.026645
26/09/2020,3468.382,1287.026645,128.7026645,1287.026645
27/09/2020,1309.837,1504.435735,150.4435735,1504.435735
27/09/2020,1062.03,1504.435735,150.4435735,1504.435735
27/09/2020,1766.5099,1504.435735,150.4435735,1504.435735
27/09/2020,1277.9761,1504.435735,150.4435735,1504.435735
27/09/2020,3412.6564,1504.435735,150.4435735,1504.435735
27/09/2020,1816.0713,1504.435735,150.4435735,1504.435735
27/09/2020,2477.71599,1504.435735,150.4435735,1504.435735
27/09/2020,3182.5499,1504.435735,150.4435735,1504.435735
27/09/2020,1115.1315,1504.435735,150.4435735,1504.435735
27/09/2020,1051.4097,1504.435735,150.4435735,1504.435735
27/09/2020,1062.03,1504.435735,150.4435735,1504.435735
27/09/2020,1062.03,1504.435735,150.4435735,1504.435735
27/09/2020,1062.03,1504.435735,150.4435735,1504.435735
27/09/2020,1062.03,1504.435735,150.4435735,1504.435735
27/09/2020,1062.03,1504.435735,150.4435735,1504.435735
27/09/2020,1168.233,1504.435735,150.4435735,1504.435735
27/09/2020,1062.03,1504.435735,150.4435735,1504.435735
27/09/2020,2832.08,1504.435735,150.4435735,1504.435735
27/09/2020,1102.74115,1504.435735,150.4435735,1504.435735
27/09/2020,1062.03,1504.435735,150.4435735,1504.435735
27/09/2020,2212.5625,1504.435735,150.4435735,1504.435735
27/09/2020,1168.233,1504.435735,150.4435735,1504.435735
27/09/2020,1115.1315,1504.435735,150.4435735,1504.435735
27/09/2020,1161.1528,1504.435735,150.4435735,1504.435735
27/09/2020,2212.5625,1504.435735,150.4435735,1504.435735
27/09/2020,1770.05,1504.435735,150.4435735,1504.435735
27/09/2020,1122.2117,1504.435735,150.4435735,1504.435735
27/09/2020,1097.431,1504.435735,150.4435735,1504.435735
27/09/2020,1097.431,1504.435735,150.4435735,1504.435735
27/09/2020,1097.431,1504.435735,150.4435735,1504.435735
27/09/2020,1129.2919,1504.435735,150.4435735,1504.435735
27/09/2020,2124.06,1504.435735,150.4435735,1504.435735
27/09/2020,1168.233,1504.435735,150.4435735,1504.435735
27/09/2020,2124.06,1504.435735,150.4435735,1504.435735
27/09/2020,1062.03,1504.435735,150.4435735,1504.435735
27/09/2020,1097.07699,1504.435735,150.4435735,1504.435735
27/09/2020,1221.3345,1504.435735,150.4435735,1504.435735
27/09/2020,1150.5325,1504.435735,150.4435735,1504.435735
27/09/2020,1663.847,1504.435735,150.4435735,1504.435735
27/09/2020,1097.431,1504.435735,150.4435735,1504.435735
27/09/2020,2832.08,1504.435735,150.4435735,1504.435735
27/09/2020,1097.431,1504.435735,150.4435735,1504.435735
27/09/2020,1348.7781,1504.435735,150.4435735,1504.435735
27/09/2020,1203.634,1504.435735,150.4435735,1504.435735
27/09/2020,1695.7079,1504.435735,150.4435735,1504.435735
27/09/2020,1097.431,1504.435735,150.4435735,1504.435735
27/09/2020,2124.06,1504.435735,150.4435735,1504.435735
27/09/2020,2655.075,1504.435735,150.4435735,1504.435735
27/09/2020,1097.431,1504.435735,150.4435735,1504.435735
27/09/2020,2386.0274,1504.435735,150.4435735,1504.435735
27/09/2020,2478.07,1504.435735,150.4435735,1504.435735
27/09/2020,2478.07,1504.435735,150.4435735,1504.435735
27/09/2020,2191.3219,1504.435735,150.4435735,1504.435735
27/09/2020,1115.1315,1504.435735,150.4435735,1504.435735
27/09/2020,1129.2919,1504.435735,150.4435735,1504.435735
27/09/2020,1097.431,1504.435735,150.4435735,1504.435735
27/09/2020,1097.431,1504.435735,150.4435735,1504.435735
27/09/2020,1398.3395,1504.435735,150.4435735,1504.435735
27/09/2020,1345.238,1504.435735,150.4435735,1504.435735
27/09/2020,1766.5099,1504.435735,150.4435735,1504.435735
27/09/2020,1239.035,1504.435735,150.4435735,1504.435735
27/09/2020,1239.035,1504.435735,150.4435735,1504.435735
27/09/2020,1416.04,1504.435735,150.4435735,1504.435735
27/09/2020,1115.1315,1504.435735,150.4435735,1504.435735
27/09/2020,1097.07699,1504.435735,150.4435735,1504.435735
27/09/2020,1097.431,1504.435735,150.4435735,1504.435735
27/09/2020,1079.7305,1504.435735,150.4435735,1504.435735
27/09/2020,1079.7305,1504.435735,150.4435735,1504.435735
27/09/2020,1079.7305,1504.435735,150.4435735,1504.435735
27/09/2020,1079.7305,1504.435735,150.4435735,1504.435735
27/09/2020,1345.238,1504.435735,150.4435735,1504.435735
27/09/2020,1115.1315,1504.435735,150.4435735,1504.435735
27/09/2020,1115.1315,1504.435735,150.4435735,1504.435735
27/09/2020,1097.431,1504.435735,150.4435735,1504.435735
27/09/2020,1345.238,1504.435735,150.4435735,1504.435735
27/09/2020,1221.3345,1504.435735,150.4435735,1504.435735
27/09/2020,1203.634,1504.435735,150.4435735,1504.435735
27/09/2020,1168.233,1504.435735,150.4435735,1504.435735
27/09/2020,1079.7305,1504.435735,150.4435735,1504.435735
27/09/2020,1115.1315,1504.435735,150.4435735,1504.435735
27/09/2020,1079.7305,1504.435735,150.4435735,1504.435735
27/09/2020,1115.1315,1504.435735,150.4435735,1504.435735
27/09/2020,1115.1315,1504.435735,150.4435735,1504.435735
27/09/2020,1115.1315,1504.435735,150.4435735,1504.435735
27/09/2020,1122.2117,1504.435735,150.4435735,1504.435735
27/09/2020,1129.2919,1504.435735,150.4435735,1504.435735
27/09/2020,1150.5325,1504.435735,150.4435735,1504.435735
27/09/2020,1164.6929,1504.435735,150.4435735,1504.435735
27/09/2020,1125.7518,1504.435735,150.4435735,1504.435735
27/09/2020,1766.5099,1504.435735,150.4435735,1504.435735
27/09/2020,1150.5325,1504.435735,150.4435735,1504.435735
27/09/2020,1235.4949,1504.435735,150.4435735,1504.435735
27/09/2020,1239.035,1504.435735,150.4435735,1504.435735
27/09/2020,1058.4899,1504.435735,150.4435735,1504.435735
27/09/2020,1023.0889,1504.435735,150.4435735,1504.435735
27/09/2020,1023.0889,1504.435735,150.4435735,1504.435735
27/09/2020,1058.4899,1504.435735,150.4435735,1504.435735
27/09/2020,1058.4899,1504.435735,150.4435735,1504.435735
27/09/2020,1023.0889,1504.435735,150.4435735,1504.435735
27/09/2020,1023.0889,1504.435735,150.4435735,1504.435735
27/09/2020,1058.4899,1504.435735,150.4435735,1504.435735
27/09/2020,1062.03,1504.435735,150.4435735,1504.435735
27/09/2020,1132.832,1504.435735,150.4435735,1504.435735
27/09/2020,1132.832,1504.435735,150.4435735,1504.435735
27/09/2020,1132.832,1504.435735,150.4435735,1504.435735
27/09/2020,1132.832,1504.435735,150.4435735,1504.435735
27/09/2020,1132.832,1504.435735,150.4435735,1504.435735
27/09/2020,1200.0939,1504.435735,150.4435735,1504.435735
27/09/2020,1200.0939,1504.435735,150.4435735,1504.435735
27/09/2020,1847.9322,1504.435735,150.4435735,1504.435735
27/09/2020,1097.431,1504.435735,150.4435735,1504.435735
27/09/2020,1062.03,1504.435735,150.4435735,1504.435735
27/09/2020,1062.03,1504.435735,150.4435735,1504.435735
27/09/2020,1062.03,1504.435735,150.4435735,1504.435735
27/09/2020,1062.03,1504.435735,150.4435735,1504.435735
27/09/2020,1132.832,1504.435735,150.4435735,1504.435735
27/09/2020,1115.1315,1504.435735,150.4435735,1504.435735
27/09/2020,1150.5325,1504.435735,150.4435735,1504.435735
27/09/2020,20886.59,1504.435735,150.4435735,1504.435735
27/09/2020,1062.03,1504.435735,150.4435735,1504.435735
27/09/2020,1097.431,1504.435735,150.4435735,1504.435735
27/09/2020,1062.03,1504.435735,150.4435735,1504.435735
27/09/2020,2474.5299,1504.435735,150.4435735,1504.435735
27/09/2020,1239.035,1504.435735,150.4435735,1504.435735
27/09/2020,1221.3345,1504.435735,150.4435735,1504.435735
27/09/2020,1097.431,1504.435735,150.4435735,1504.435735
28/09/2020,1322.861,2067.815017,206.7815017,2067.815017
28/09/2020,1225.97037,2067.815017,206.7815017,2067.815017
28/09/2020,1215.602,2067.815017,206.7815017,2067.815017
28/09/2020,1229.9032,2067.815017,206.7815017,2067.815017
28/09/2020,1251.355,2067.815017,206.7815017,2067.815017
28/09/2020,1226.3279,2067.815017,206.7815017,2067.815017
28/09/2020,1215.602,2067.815017,206.7815017,2067.815017
28/09/2020,1222.7526,2067.815017,206.7815017,2067.815017
28/09/2020,1215.602,2067.815017,206.7815017,2067.815017
28/09/2020,1215.602,2067.815017,206.7815017,2067.815017
28/09/2020,1215.602,2067.815017,206.7815017,2067.815017
28/09/2020,1215.602,2067.815017,206.7815017,2067.815017
28/09/2020,1358.614,2067.815017,206.7815017,2067.815017
28/09/2020,1229.9032,2067.815017,206.7815017,2067.815017
28/09/2020,1215.602,2067.815017,206.7815017,2067.815017
28/09/2020,1233.4785,2067.815017,206.7815017,2067.815017
28/09/2020,1251.355,2067.815017,206.7815017,2067.815017
28/09/2020,1358.614,2067.815017,206.7815017,2067.815017
28/09/2020,1215.602,2067.815017,206.7815017,2067.815017
28/09/2020,20915.505,2067.815017,206.7815017,2067.815017
28/09/2020,1247.7797,2067.815017,206.7815017,2067.815017
28/09/2020,1358.614,2067.815017,206.7815017,2067.815017
28/09/2020,1251.355,2067.815017,206.7815017,2067.815017
28/09/2020,1372.9152,2067.815017,206.7815017,2067.815017
28/09/2020,1394.367,2067.815017,206.7815017,2067.815017
28/09/2020,1966.415,2067.815017,206.7815017,2067.815017
28/09/2020,1251.355,2067.815017,206.7815017,2067.815017
28/09/2020,1251.355,2067.815017,206.7815017,2067.815017
28/09/2020,1251.355,2067.815017,206.7815017,2067.815017
28/09/2020,1251.355,2067.815017,206.7815017,2067.815017
28/09/2020,1251.355,2067.815017,206.7815017,2067.815017
28/09/2020,1251.355,2067.815017,206.7815017,2067.815017
28/09/2020,1251.355,2067.815017,206.7815017,2067.815017
28/09/2020,1126.2195,2067.815017,206.7815017,2067.815017
28/09/2020,1251.355,2067.815017,206.7815017,2067.815017
28/09/2020,1251.355,2067.815017,206.7815017,2067.815017
28/09/2020,2413.3275,2067.815017,206.7815017,2067.815017
28/09/2020,1251.355,2067.815017,206.7815017,2067.815017
28/09/2020,1251.355,2067.815017,206.7815017,2067.815017
28/09/2020,1287.108,2067.815017,206.7815017,2067.815017
28/09/2020,1641.0627,2067.815017,206.7815017,2067.815017
28/09/2020,1287.108,2067.815017,206.7815017,2067.815017
28/09/2020,1340.7375,2067.815017,206.7815017,2067.815017
28/09/2020,1340.7375,2067.815017,206.7815017,2067.815017
28/09/2020,1287.108,2067.815017,206.7815017,2067.815017
28/09/2020,1322.861,2067.815017,206.7815017,2067.815017
28/09/2020,1358.614,2067.815017,206.7815017,2067.815017
28/09/2020,1358.614,2067.815017,206.7815017,2067.815017
28/09/2020,1358.614,2067.815017,206.7815017,2067.815017
28/09/2020,1358.614,2067.815017,206.7815017,2067.815017
28/09/2020,1358.614,2067.815017,206.7815017,2067.815017
28/09/2020,1358.614,2067.815017,206.7815017,2067.815017
28/09/2020,1326.4363,2067.815017,206.7815017,2067.815017
28/09/2020,1358.614,2067.815017,206.7815017,2067.815017
28/09/2020,1340.7375,2067.815017,206.7815017,2067.815017
28/09/2020,1430.12,2067.815017,206.7815017,2067.815017
28/09/2020,1430.12,2067.815017,206.7815017,2067.815017
28/09/2020,1394.367,2067.815017,206.7815017,2067.815017
28/09/2020,1498.0507,2067.815017,206.7815017,2067.815017
28/09/2020,1426.5447,2067.815017,206.7815017,2067.815017
28/09/2020,1394.367,2067.815017,206.7815017,2067.815017
28/09/2020,1412.2435,2067.815017,206.7815017,2067.815017
28/09/2020,1394.367,2067.815017,206.7815017,2067.815017
28/09/2020,1412.2435,2067.815017,206.7815017,2067.815017
28/09/2020,1412.2435,2067.815017,206.7815017,2067.815017
28/09/2020,1501.626,2067.815017,206.7815017,2067.815017
28/09/2020,1426.5447,2067.815017,206.7815017,2067.815017
28/09/2020,1426.5447,2067.815017,206.7815017,2067.815017
28/09/2020,1426.5447,2067.815017,206.7815017,2067.815017
28/09/2020,1426.5447,2067.815017,206.7815017,2067.815017
28/09/2020,1426.5447,2067.815017,206.7815017,2067.815017
28/09/2020,1426.5447,2067.815017,206.7815017,2067.815017
28/09/2020,1426.5447,2067.815017,206.7815017,2067.815017
28/09/2020,1426.5447,2067.815017,206.7815017,2067.815017
28/09/2020,1426.5447,2067.815017,206.7815017,2067.815017
28/09/2020,1426.5447,2067.815017,206.7815017,2067.815017
28/09/2020,1426.5447,2067.815017,206.7815017,2067.815017
28/09/2020,1426.5447,2067.815017,206.7815017,2067.815017
28/09/2020,1716.144,2067.815017,206.7815017,2067.815017
28/09/2020,1787.65,2067.815017,206.7815017,2067.815017
28/09/2020,1787.65,2067.815017,206.7815017,2067.815017
28/09/2020,1430.12,2067.815017,206.7815017,2067.815017
28/09/2020,1680.391,2067.815017,206.7815017,2067.815017
28/09/2020,1430.12,2067.815017,206.7815017,2067.815017
28/09/2020,1519.5025,2067.815017,206.7815017,2067.815017
28/09/2020,1430.12,2067.815017,206.7815017,2067.815017
28/09/2020,1501.626,2067.815017,206.7815017,2067.815017
28/09/2020,1573.132,2067.815017,206.7815017,2067.815017
28/09/2020,1430.12,2067.815017,206.7815017,2067.815017
28/09/2020,1430.12,2067.815017,206.7815017,2067.815017
28/09/2020,1430.12,2067.815017,206.7815017,2067.815017
28/09/2020,1430.12,2067.815017,206.7815017,2067.815017
28/09/2020,1430.12,2067.815017,206.7815017,2067.815017
28/09/2020,1430.12,2067.815017,206.7815017,2067.815017
28/09/2020,1501.626,2067.815017,206.7815017,2067.815017
28/09/2020,1877.0325,2067.815017,206.7815017,2067.815017
28/09/2020,1501.626,2067.815017,206.7815017,2067.815017
28/09/2020,1498.0507,2067.815017,206.7815017,2067.815017
28/09/2020,1430.12,2067.815017,206.7815017,2067.815017
28/09/2020,3575.3,2067.815017,206.7815017,2067.815017
28/09/2020,1787.65,2067.815017,206.7815017,2067.815017
28/09/2020,1501.626,2067.815017,206.7815017,2067.815017
28/09/2020,1519.5025,2067.815017,206.7815017,2067.815017
28/09/2020,1501.626,2067.815017,206.7815017,2067.815017
28/09/2020,2481.2582,2067.815017,206.7815017,2067.815017
28/09/2020,1680.391,2067.815017,206.7815017,2067.815017
28/09/2020,1519.5025,2067.815017,206.7815017,2067.815017
28/09/2020,1605.3097,2067.815017,206.7815017,2067.815017
28/09/2020,1680.391,2067.815017,206.7815017,2067.815017
28/09/2020,1680.391,2067.815017,206.7815017,2067.815017
28/09/2020,2785.1587,2067.815017,206.7815017,2067.815017
28/09/2020,1555.2555,2067.815017,206.7815017,2067.815017
